,original_text,disfluent_text,binary_label,token_tags
70,"所以我们的工作是比较辛苦的，就像不停的时钟，不停一直滴答滴答的走一样。
","所以我们的工作是比较辛苦的，就像不停的时钟，不停一直滴答滴答的走一样。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
71,"现在的工作比较繁忙，我们的列车每天每日的班次比较多。
","现在的工作比较繁忙，我们的列车每天每日的班次比较多。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
72,"像这样的班次我们做下来一天工作量也比较大。
","像这样的班次我们做做下来一天工作量也比较大。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
73,"现在的列车质量要一定要保证，以它的速度，它的功率都要有保证。
","现在的列车质量要一定要保证，一定要以它的速度，它的功率都要有保证。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
74,"所以对于我们的工作的要求更加的高。
","所以我们的对于我们的工作的要求更加的高。
",D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
75,"在我们的工作过程当中，一定要抓好精检细修的这条制度。
","所以在我们的工作过程当中，一定要抓好精检细修的这条制度。
",D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
76,"我们的工作质量一定要保证，不然的话机车在途中有任何问题都会损失相当严重。
","所以我们的工作质量一定要保证，不然的话机车在途中有任何问题都会损失相当严重。
",D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
77,"我们的机车质量现在主要还不是很稳定，所以更加我们要做好精检细修。
","我们的机车质量现在主要还不是很稳定，所以更加我们要做好精检细修。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
78,"无论任何小件大件的处理维修，一定要保持正常的操作规范，所以我们的工作是非常严谨的，不能有丝毫的偏差。
","无论任何小件大件的处理维修，一定要保持正常的操作规范，所以我们的工作是非常严谨的，不能有丝毫的偏差。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
79,"不然在路上机车发生故障，有可能就造成机破或者机故，这样的损失是非常严重的。
","不然的话在路上机车发生故障，有可能就造成机破或者机故，这样的是损失是非常严重的。
",D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
80,"所以我们一定要提高个人的素质，无论是大件小件，我们都要认真对待。
","所以我们一定要提高个人的素质，无论是大件小件，我们都要认真对待。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
81,"九七年在三包当任工作，当时负责包修组的我们，机务段的小修工作。
","九七年在三包当任工作，当时呢负责包修组的我们，机务段的小修工作。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
82,"由于一九到一九九九年底，二零零零年开始在上海机务段外修工作一直到现在。
","由于一九到一九九九年底吧，到一呃二零零零年开始在上海机务段外修工作一直到现在。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
83,"现在主要维护机车的日常维修工作，每天的工作量也比较大的。
","现在呢主要维护机车的日常日常维修工作，那么每天的工作量呢也比较大的。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
84,"我们最近前两天碰到一个机车，幺二四八的机车，水管露裂了。
","我们最近就是前两天碰到一个机车，幺二四八它的机车，现在一根水管都，呃水管露裂了。
",D,"['F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
85,"后来经过检查以后，发现它撕裂了之后，只有把它拆下来以后才能装车。
","后来经过检查以后呢，发现它撕裂了之后，呃只有把它拆下来以后呢才能装车。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
86,"假如在车子上面修，直接烧焊，它的质量方面就不是怎么好了。
","假如在车子上面修，呃直接烧焊呢，它的质量方面就不是怎么好了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
87,"经过装车以后发现我们处理过的它的这方烧焊的，这方面比较好。
","经过装车以后发现啊我们处处理过的它的这方烧焊的，这方面呢比较好。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F']"
88,"因为是在下面，对这水管子在上面的直接烧的话，里面有水，不利于它的保温，对它的材料的特性来说不是怎么好。
","因为是在下面呢，容易保温管子对这水管子在上面的直接烧的话，里面有水啊，不利于它的保保温，对它的材料的特性来说不是怎么好。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
89,"发现它的出滤器纸芯脏的很，我们把它拆下来，更换了纸芯。
","发现它的出滤器纸芯脏的脏的很，那么我们把它拆下来，更换了纸芯纸芯。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F']"
90,"换好以后，上去检查打起动试验以后，发现它的燃油燃油，压力仍旧偏低。
","换好以后呢，上去检查打起动试验以后呢，发现它的燃油燃油哎，压力仍旧偏低。
",D,"['F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
91,"再经过进一步的扩大检查，发现它的现压阀有点犯卡。
","再经过进一步的扩大检查，发现它的现压阀有点犯卡。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
92,"再检查它的相关部件，以后经过多次试验，它的压力就比较稳定了。
","再检查它的相关部件，以以后呢经过多次试验，它的压力就比较稳定了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
93,"然后这个机车子放心。
","然后这个机车子呢放心啦。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'F', 'F']"
94,"在我们平时的工作当中，各类故障我们碰到了很多。
","在我们平时的工作当中呢，应该说各类故障呢我们碰到了很多。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
95,"但是也比较散的比较全面的，对我们的工作的要求，相对来说各方面的业务都要知道一点。
","但是呢也比较散的比较全面的，对我们的工作的要求呢，相对来说呢各方面的业务呢都要知道一点。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
96,"如电工，辅助，柴油机，自动，都要注意。
","如电工呀，辅助呀，柴油机呀，自动啊，都要都要注意。
",D,"['F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F']"
97,"业务方面都要了解一点，至少肤浅的了解。
","呃都要业务方面呢都要了解一点，至少肤浅的了解。
",D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
98,"是很需要的。
","是很有变呃很需要的啦。
",D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'D', 'F', 'F']"
99,"因为在我们在我们外修组工作，平时碰到的面很广，它的机车的各各方面都要碰到的。
","因为在我们在在我们外修组工作呢，平时碰到的面很广，它的机车的各各方面都要碰到的啊。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
100,"如机车在出库时预报了每一人，每一件活我们都要上去，有判断能力上去。
","如机车在出库时预报了每一人，恩每一件活我们都要上去，有判断能力上去。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
101,"尽量把它该能够出库的，能够在正常运行当中没事情发生的，我们可以放行的。
","尽量把它该能够出库的，能够在正常运行当中没什么事情发生的，我们可以放行的。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
102,"但是如遇到质量问题出去，出去有问题出现，那影响机车正常运行的我们是不可以放行的。
","但是如遇到质量问题出去，出去有问题出现啦，那我们影响机车正常运行的我们是不可以放行的。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
103,"我们在机械转换的时候，对于机车的要求相对来说，它的性能也有一定的影响。
","我们在机械转换的时候呢，对于机车的要求相对来讲相对来说，它的性能也有一定的影响。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
104,"比如夏季的时候对我们的蒸压汽要求很高。
","比如这个夏季的时候对我们的蒸压汽要求很高。
",D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
105,"如果途中蒸压汽故障了，对我们机车来说，它在途中只能停止运行。
","如果如果途中蒸压汽故障了，对我们这个机车来说，它在途中只能停止运行。
",D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
106,"在冬季的时候，它对它的水管路有严谨的要求，因为这它的交管比较多。
","在冬季的时候，它对它的水管路有严谨的要求，因为这它的交管比较多。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
107,"在冬季，它的热胀、热胀、冷缩比较的厉害。
","特别是在冬季，它的热胀、热胀、冷缩比较的厉害。
",D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
108,"交管的卡固容易造成漏水。
","交管的卡固容易造成漏漏水。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F']"
109,"在春季时对我们机车的运行来说是最合理的季节，因为是它的气温比较高，比较适宜。
","在春季时对我们机车的运行来说是最合理的季节，因为是它的气温比较高，呃比较比较适宜。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F']"
110,"对我们机车的正常运行来说也是一个最好的季节，包括秋季也是的。
","对我们机车的正常运行来说也是一个最好的季节啦，包括秋季也是的。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
111,"我从小就喜欢种花，到朝阳路市场没事的时候就过去看看。
","我从小就喜欢种花，恩到那个朝也是那个到朝阳路市场啊没事的时候就过去看看。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
112,"那里面有很多的花，有菊花，茶花，桂花。
","那里面有很多的花，有菊花，茶花，桂花。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
113,"月季花修剪的时候所用的剪刀是跟一般的剪刀两样的，是很宽的那一种刀背很厚的。
","那个月月季花修剪的时候所用的那个剪刀是跟一般的剪刀两样的，是很宽的那一种刀背很厚的啊。
",D,"['D', 'D', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
114,"剪刀，是像老虎钳形状。
","这个剪刀呢，是啊像那个老虎钳的形形形状。
",D,"['D', 'D', 'F', 'F', 'D', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'F', 'F']"
115,"我比较爱好种花，种的时候，有时候有空的时候就去施施肥，浇浇水，有时候也会忘记。
","我我呢比较爱好种花，种的时候呢，哎有时候有空的时候就去就去施施施施肥呀，浇浇水呀，有时候也会忘记啊。
",D,"['F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'D', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
116,"我记得有一次种花的时候，花好几天没浇水都有点蔫了。
","我记得有一次种花的时候呢，那个花好几天没浇水都有点蔫了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
117,"等我发现了之后我赶紧去给它浇水，还有种仙人球的时候，很难种的。
","我等我发现了之后我赶紧去给它浇水，还有种那个仙人球的时候，很难种的。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
118,"到夏季的时候，不能猛晒太阳。
","到那个夏季的时候呢，不能猛晒太阳。
",D,"['F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
119,"冬季的时候，一定要放在室内，保温不能超过零下，不能超过五度。
","恩冬季的时候呢，一定要放在室内，保温不能超过零下，那个呃不能超过五五度超过五度呢。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
120,"仙人球就要开始腐烂，还有不能浇很多的水，最多一个星期浇一次。
","那个仙人球就要就要开始腐烂，还有不能浇很多的水，大概一个星期浇个最多一个星期浇个一次左右。
",D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F']"
121,"我很喜欢种月季花，月季花开花很好看，有红的，黄的。
","我很喜欢种那个月季花，月季花开花很好看的，有红的，黄的。
",D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
122,"花朵特别大，花瓣颜色很鲜艳。
","那个花花朵特别特别大，花瓣呢颜色很鲜艳的。
",D,"['D', 'D', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
123,"月季花修剪也是比较麻烦，还有施肥很重要。
","月季花修剪呢也是比较麻烦的，还有施肥很重要。
",D,"['F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
124,"如果平时不是很勤快的施肥，它很容易越长越小。
","如果不是平时不是很很勤快的施施肥，它叶子很容易就是越长越小。
",D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
125,"枝经常要修，不修它开的花越来越小。
","那个枝呢要经常要要要修，不修的它长的花开的花就是越来越小。
",D,"['D', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
126,"还要注意给它施硫酸氩铁。
","还要注意给它施碰那个硫酸氩铁什么的。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F']"
127,"我种了一盆铁树，也是一次到朝阳路市场看到人家推着车子，我就上去问人家铁树什么价钱，我觉得那棵铁树蛮好的，所以我就把它买回家。
","我种了一盆那个铁树铁树呢，也是一次也是一次到那个朝阳路市场看到人家推着车子，我就上去问人家那个铁树什么价钱，我觉得那棵铁树蛮好的，所以我我就把它买回家。
",D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
128,"叶子很好看的形状，有点像羊角铁树。
","那个叶子呢很好看的形状啊，有点像那个羊角羊角铁树啊。
",D,"['D', 'D', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'F', 'F']"
