,original_text,disfluent_text,binary_label,token_tags
118,There were many Mongols with what expected status?,There were many Mongols with what social power no no dang it expected status?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
119,"What, rather than Islamism, requires explanation?","When was um what, rather than Islamism, requires explanation?",D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
120,How long was it clear how NK cells recognized tumors?,What is one part of how long was it clear how NK cells recognized tumors?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
121,What continues until the building is well established and recognized?,With common er what continues until the building is well established and recognized?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
122,Why do firms substitute equipment for workers?,How do firms or rather why do firms substitute equipment for workers?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
123,"What do isolated, spaced out graves of plague victims indicate?","How does no make that what do isolated, spaced out graves of plague victims indicate?",D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
124,Public Bill Committees have been set up to do what?,Public Bill Committees developed no they have been set up to do what?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
125,What stature did pharmacists have in the pre-Heian Imperial court?,What stature did physicians I mean pharmacists have in the pre-Heian Imperial court?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
126,"When less workers are required, what happens to the job market?","When less workers are required, what happens to the worker or uh job market?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F']"
127,What secretes pathogens that enhance the host's immune response?,"What secretes pathogens that reduce, no wait, enhance the host's immune response?",D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
128,What is the Chinese name for the Yuan dynasty?,Who ended or rather what is the Chinese name for the Yuan dynasty?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
129,What occurs when electron clouds overlap from different atoms?,What occurs when Pauli repulsion no electron clouds overlap from different atoms?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
130,Where do platycenida live?,What do or instead first where do platycenida live?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
131,Who had no real military power during the Yuan?,When was the rule of no scratch that who had no real military power during the Yuan?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
132,What might the fees to attend an Irish boarding school rise to?,Along with no What might the fees to attend an Irish boarding school rise to?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
133,What is another way to state the condition that infinitely many rows can exist only if a and q are coprime?,How is no what is another way to state the condition that infinitely many rows can exist only if a and q are coprime?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
134,How do centripetal forces act in relation to vectors of velocity?,Where does no How do centripetal forces act in relation to vectors of velocity?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
135,What did the ASER report show about how people feel about private schools?,What is I mean what did the ASER report show about how people feel about private schools?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
136,The Brotherhood was the only opposition group outside of Egypt able to do what during elections?,"Despite periodic repression, the Brotherhood has become one of the most influential movements in the Islamic world and The Brotherhood was the only opposition group outside of Egypt able to do what during elections?",D,"['D', 'D', 'D', 'D', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
137,What is the main component of the aboral organ?,What protects eh maybe what is the main component of the aboral organ?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
138,How much funding did the RAND Corporation receive?,What did  no How much funding did the RAND Corporation receive?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
139,How long after a banquet with Tugh Temur did Kusala die?,How long after  being installed as the emperor no a banquet with Tugh Temur did Kusala die?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
140,What is the magnitude of force divided by when external force is added?,What experiences er what is the magnitude of force divided by when external force is added?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
141,Who didn't Abercrombie replace as commander in chief?,Who didn't Abercrombie replace as Captain errmm rather commander in chief?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
142,What area is the Tower District similar to in architecture?,What area is the Mediterranean Revival Style no not that I mean the Tower District similar to in architecture?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
143,What army was pushing deep into Polish territory to pursue The Home Army fighters in 1944?,Why did er what army was pushing deep into Polish territory to pursue The Home Army fighters in 1944?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
144,How many coordinating lead authors does an IPCC report chapter have?,How does or no make that how many coordinating lead authors does an IPCC report chapter have?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
145,Where did France lose a war in the 1940's?,"Where did France lose a war in the 60's, oh actually in the 1940's?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
146,What kind of barrier does not protect organisms from infection?,What kind of cuticle er like barrier does not protect organisms from infection?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
147,What are some small pharmacy management companies?,Where do er what are some small pharmacy management companies?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
148,When was al-Nimeiry overthrown?,What did um when was al-Nimeiry overthrown?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
149,Who ordered the Stern Review?,Who stated or who ordered the Stern Review?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
150,In which century do most consider the beginning of imperialism?,In which century by what term is a type of advocacy of empire known no do most consider the beginning of imperialism?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
151,What building is the most interesting of the late 19th-century architecture?,What government er building is the most interesting of the late 19th-century architecture?,D,"['F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
152,Sponges have three main cell layers and no what?,Cnidarians or no make that sponges have three main cell layers and no what?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
153,What is the name of another type of test where p+1 or p-1 takes a certain shape?,Of what form are Sophie Germain primes or rather just what is the name of another type of test where p+1 or p-1 takes a certain shape?,D,"['D', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
154,What cells are the second arm of the innate immune system?,What kind er what cells are the second arm of the innate immune system?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
155,What year was St. Elizabeth born?,What flows er what year was St. Elizabeth born?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
156,"If Parliament agrees in a vote to the general principle of a bill, what does it then proceed to?","If the presiding officer er uh Parliament agrees in a vote to the general principle of a bill, what does it then proceed to?",D,"['F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
157,Who's services do construction services integrate through design and construction?,What helps er who's services do construction services integrate through design and construction?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
158,During what period was the Tethys floor discovered?,When did no no um during what period was the Tethys floor discovered?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
159,How many bits are typically used in the key exchange logarithms for for the Diffie-Hellman key exchange?,How many bits are typically used in the RSA and 1024-bit wait hold up no key exchange logarithms for for the Diffie-Hellman key exchange?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
160,What kind of disorders are the result of an overactive immune response?,What kind of diseases i mean disorders are the result of an overactive immune response?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
161,During what years was the Model United Nations team ranked first in South America?,During what years was the Model United Nations team ranked first in North umm rather South America?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F']"
162,What area remained uninhabited for thousands of years?,"What city, well area actually, remained uninhabited for thousands of years?",D,"['F', 'D', 'D', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
163,What is heralded by the sounding of the deciding bell?,What is heralded by the chamber I mean the sounding of the deciding bell?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
164,"Europe first colonized the Americas, then Asia, but what continent was third?","Europe first colonized the Americas, then Asia, but what continent was fourth umm I mean third?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F']"
165,What percentage of seats did political parties identifying as Islamist win in the Egyptian parliamentary election of 2011-2012?,Which percentage of no make that what percentage of seats did political parties identifying as Islamist win in the Egyptian parliamentary election of 2011-2012?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
166,What Book of the Bible is knowledge of the law traced back to?,What Book of the Bible is recognized no publicly no is knowledge of the law traced back to?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
167,Who was Shi Tianze's father?,What dynasty or uh who was Shi Tianze's father?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
168,In what year did Robert Harper become the first president of the University?,In what year did John D. Rockefeller err rather Robert Harper become the first president of the University?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
169,Since what year did the university offer a doctorate in Cinema & Media studies?,Since what year did the program or rather university offer a doctorate in Cinema & Media studies?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
170,"In addition to endowments and tuition, how do boarding schools cover their operating costs?","In addition to endowments and tuition, how do private schools or rather boarding schools cover their operating costs?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
171,What is an example of a peer-reviewed resource?,What must  no What is an example of a peer-reviewed resource?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
172,How many intercollegiate sports does Harvard compete in NCAA division I,How many intercollegiate sports does Oxford or rather Harvard compete in NCAA division I?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D']"
173,"In the fall quarter of 2014, how many students signed up for the university's professional schools?","In the fall quarter of 2015 or rather of 2014, how many students signed up for the university's professional schools?",D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
174,What kind of cell is not an innate leukocyte?,What kind of microorganism no no wait what kind of cell is not an innate leukocyte?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
175,Who came up with the theory of relativity?,"When was, or actually tell me who came up with the theory of relativity?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
176,What is the strongest main interaction?,What is the Standard Model no the strongest main interaction?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
177,Who rejected an index of health and social problems?,What I mean who rejected an index of health and social problems?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
178,Which organizations delegates has a disagreement with the SPM?,Which organizations delegates has an agreement with the SPM no a disagreement with the SPM?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
179,What did the Velvet revolution hope to accomplish in India?,How did the no make that what did the Velvet revolution hope to accomplish in India?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
180,What increases rapidly as per capita income increases?,What did higher material living wait I mean what increases rapidly as per capita income increases?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
181,Who runs the UNEP Council?,Who runs the WMO or no make that the UNEP Council?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
182,What is the potential earnings for a job where there are few skilled workers but many available positions?,What has the tendency is the potential earnings for a job where there are few skilled workers but many available positions?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
183,"What is the name of an integer in which addition, subtraction, and multiplication are defined?","Which is the no make that what is the name of an integer in which addition, subtraction, and multiplication are defined?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
184,How many rooms does the Katyn Historical Museum have?,How many museums oops rooms does the Katyn Historical Museum have?,D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
185,What was Tugh's Japanese-style name?,"How well, or rather, what was Tugh's Japanese-style name?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
186,What enzyme is not an antibacterial?,What enzyme is a sorry I meant not an antibacterial?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
187,What is the virus in humans that causes cervical cancer?,What is the process excuse me the virus in humans that causes cervical cancer?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
188,The strong force is due to the exchange of what?,How many er the strong force is due to the exchange of what?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
